game_id,game_date,away,home,home_win,state_policy,performance_cutoff,elo_diff,elo_probability_raw,bt_logit,trend_diff,record_logit_diff,cumulative_margin_diff,recent_margin_diff,turnover_advantage_diff,rebound_advantage_diff,foul_advantage_diff,rest_advantage,home_rest_days,away_rest_days,back_to_back_advantage,games_in_4_days_advantage,games_in_6_days_advantage,home_games_before,away_games_before
0022500985,2026-03-16,POR,BKN,0,sequential_daily,2026-03-15,-0.21943029120247615,0.37630607130292465,-0.4437412704406264,-3.9432482978602548,-0.8391010931830246,-6.365671641791044,-8.156751702139744,-0.32484635645302884,-6.149473222124671,-3.139596136962248,1.0,2.0,1.0,1.0,1.0,0.0,67.0,68.0
0022500986,2026-03-16,PHX,BOS,1,sequential_daily,2026-03-15,0.43756305657435746,0.732535737989075,0.4202555609765194,-2.230026678227155,0.27989993200972585,5.865671641791044,6.730026678227155,-1.1791044776119404,4.940298507462687,1.3731343283582091,-1.0,2.0,3.0,0.0,0.0,0.0,67.0,67.0
0022500987,2026-03-16,MEM,CHI,1,sequential_daily,2026-03-15,0.20648902502061162,0.6166749057703256,0.3901127476135533,0.18456654364545155,0.20410830627261456,-1.7505653550429674,-1.8845665436454517,-2.9301221166892812,0.9959294436906377,-0.16395296246042512,0.0,3.0,3.0,0.0,0.0,0.0,67.0,66.0
0022500988,2026-03-16,DAL,NOP,1,sequential_daily,2026-03-15,0.29983347930467,0.6660541456338557,0.17718626803537144,11.99036108380483,-0.057943035300366263,0.47058823529411686,5.009638916195169,2.0294117647058822,-1.7647058823529411,-2.441176470588235,2.0,3.0,1.0,1.0,1.0,1.0,68.0,68.0
0022500989,2026-03-16,LAL,HOU,0,sequential_daily,2026-03-15,0.2012773816194988,0.6138342593281989,0.20466018864145988,-10.527148280738361,-0.021978906718775004,3.003392130257802,-0.6728517192616403,-2.2410673903211213,8.436227951153324,-1.172998643147897,1.0,3.0,2.0,0.0,0.0,0.0,66.0,67.0
0022500990,2026-03-16,SAS,LAC,0,sequential_daily,2026-03-15,-0.22795800580176376,0.37170886895198785,-0.48292868919328136,4.069648973564907,-0.8525812131116445,-6.1940298507462686,-5.1696489735649065,-0.17910447761194032,-4.1940298507462686,0.14925373134328357,0.0,2.0,2.0,0.0,-1.0,-1.0,67.0,67.0
0022500991,2026-03-17,MIA,CHA,1,sequential_daily,2026-03-16,0.2860492455746771,0.6589576777414022,0.040076782395648575,2.284233849647423,-0.21130909366720713,-0.617647058823529,0.5157661503525768,-4.588235294117647,6.985294117647059,-0.9999999999999999,0.0,3.0,3.0,0.0,0.0,1.0,68.0,68.0
0022500992,2026-03-17,OKC,ORL,0,sequential_daily,2026-03-16,-0.27210119219638673,0.348296369810556,-0.4427602084110259,7.493074661777127,-0.8574502318512216,-9.405618964003512,-6.293074661777127,-3.247146619841967,3.9484196663740123,-1.2256365232660227,-1.0,1.0,2.0,-1.0,-1.0,-1.0,67.0,68.0
0022500993,2026-03-17,DET,WAS,0,sequential_daily,2026-03-16,-0.7766133517071228,0.1432913007742034,-1.2224477538193284,-0.23449240898782975,-1.8273504143307577,-18.44776119402985,-18.365507591012168,-3.9402985074626864,-10.716417910447761,-3.0,-1.0,1.0,2.0,-1.0,-1.0,0.0,67.0,67.0
0022500994,2026-03-17,IND,NYK,1,sequential_daily,2026-03-16,1.1529924378702914,0.9343100992882838,1.4883575553298238,10.825939399345696,1.6025174695895266,14.952259164535379,16.374060600654307,1.358695652173913,8.897911338448424,0.18968456947996581,0.0,2.0,2.0,0.0,0.0,1.0,69.0,68.0
0022500995,2026-03-17,CLE,MIL,0,sequential_daily,2026-03-16,-0.3543487921558932,0.30663078913711644,-0.35095436471169217,-7.462940151224015,-0.6681394981790092,-9.145961369622476,-11.937059848775984,-2.9635645302897275,-3.7063213345039503,-2.5294117647058822,0.0,2.0,2.0,0.0,-1.0,-1.0,67.0,68.0
0022500996,2026-03-17,PHX,MIN,1,sequential_daily,2026-03-16,0.2108860387106705,0.6190653609760132,0.2665553051815548,-6.737606667324457,0.10798273105809125,2.0588235294117645,0.6376066673244564,-1.7941176470588236,2.1470588235294117,1.573529411764706,1.0,2.0,1.0,1.0,0.0,1.0,68.0,68.0
0022500997,2026-03-17,PHI,DEN,1,sequential_daily,2026-03-16,0.351338240157217,0.6918934264053204,0.4082570414810044,3.2379553843098035,0.21445128007027922,4.470588235294118,4.562044615690198,-2.9264705882352944,3.5735294117647056,2.4852941176470584,1.0,3.0,2.0,0.0,1.0,1.0,68.0,68.0
0022500998,2026-03-17,SAS,SAC,0,sequential_daily,2026-03-16,-0.8397603075394966,0.12635048990594977,-1.243561468325854,3.1238905816492686,-1.8142323250801136,-16.73913043478261,-16.72389058164927,0.36764705882352944,-6.453751065643649,-2.6557971014492754,1.0,2.0,1.0,1.0,0.0,1.0,69.0,68.0
0022500651,2026-03-18,DEN,MEM,1,sequential_daily,2026-03-17,-0.42963354558790684,0.2710567256065589,-0.6068454451647758,1.1948663605214431,-0.9700183369075104,-7.421587713605883,-8.194866360521443,1.2260436945706252,-3.473934674453818,-2.682457278823275,1.0,2.0,1.0,1.0,0.0,0.0,67.0,69.0
0022500999,2026-03-18,GSW,BOS,1,sequential_daily,2026-03-17,0.6854868355840307,0.8289766326574017,0.7043930784142736,4.7167432417803905,0.6486271655917194,6.397058823529412,8.18325675821961,-0.20588235294117646,6.220588235294118,0.7058823529411766,0.0,2.0,2.0,0.0,1.0,1.0,68.0,68.0
0022501000,2026-03-18,OKC,BKN,0,sequential_daily,2026-03-17,-0.8815264022483291,0.1161105182716182,-1.3851693877436886,-0.30131816774375064,-2.0788147788890265,-19.75383631713555,-19.39868183225625,-6.406223358908781,0.12894288150042632,-3.3544330775788573,1.0,2.0,1.0,1.0,1.0,0.0,68.0,69.0
0022501001,2026-03-18,POR,IND,0,sequential_daily,2026-03-17,-0.40042244892116685,0.2845491792662874,-0.6192671009477708,-7.990407508386288,-1.038042489910267,-6.768115942028986,-8.409592491613713,0.8985507246376813,-7.985507246376812,-2.7246376811594204,-1.0,1.0,2.0,-1.0,0.0,0.0,69.0,69.0
0022501002,2026-03-18,TOR,CHI,0,sequential_daily,2026-03-17,-0.19535576742489752,0.3894027841342035,-0.2485388105762702,3.3157386547832215,-0.559615787935423,-5.7756804214223,-6.115738654783222,-4.797629499561018,0.9787093942054435,1.091747146619842,-1.0,2.0,3.0,0.0,0.0,0.0,68.0,67.0
0022501004,2026-03-18,UTA,MIN,1,sequential_daily,2026-03-17,0.8442679932375506,0.8747908067972633,1.1301773118938025,-5.634336775265411,1.1678440802374304,11.052642796248936,9.03433677526541,1.1349104859335037,2.6611253196930944,0.786231884057971,-2.0,1.0,3.0,-1.0,-1.0,-1.0,69.0,68.0
0022501005,2026-03-18,LAC,NOP,1,sequential_daily,2026-03-17,-0.11628903600327306,0.4334557679171754,-0.30792534827438484,-0.13261734204302034,-0.616186139423817,-4.851875532821825,-3.767382657956979,0.7755754475703325,-0.3610400682011936,-0.9767689684569479,0.0,2.0,2.0,0.0,0.0,1.0,69.0,68.0
0022501006,2026-03-18,ATL,DAL,0,sequential_daily,2026-03-17,-0.27596454344148186,0.3462799060459805,-0.4152694468122839,-20.755190203118552,-0.7744101446387112,-6.322676896845695,-10.94480979688145,-3.342924126172208,1.3815004262574595,3.6080562659846547,0.0,2.0,2.0,0.0,-1.0,-1.0,69.0,68.0
0022501007,2026-03-18,LAL,HOU,0,sequential_daily,2026-03-17,0.13400930066408706,0.5765356433214182,0.1573866660128313,-14.974033907408693,-0.0773866636154204,2.7212467076382794,-1.2259660925913058,-2.5632133450395083,8.72497805092186,-1.156057945566286,0.0,2.0,2.0,0.0,0.0,0.0,67.0,68.0
0022501008,2026-03-19,ORL,CHA,1,sequential_daily,2026-03-18,0.39599444379785154,0.7133705865768162,0.04781001025476858,-1.1828033021439568,-0.1853336072639466,2.2561807331628305,4.682803302143958,-3.988064791133845,7.125959079283888,0.04923273657289007,0.0,2.0,2.0,0.0,1.0,1.0,69.0,68.0
0022501009,2026-03-19,DET,WAS,0,sequential_daily,2026-03-18,-0.7995399251419246,0.13693203755279143,-1.242428898151539,0.7424891219552858,-1.8644171148041302,-18.558823529411764,-18.642489121955286,-3.9117647058823533,-11.0,-2.985294117647059,0.0,2.0,2.0,0.0,-1.0,-1.0,68.0,68.0
0022501010,2026-03-19,LAL,MIA,0,sequential_daily,2026-03-18,0.0777015627458178,0.5446096807070372,-0.050400535443559075,-4.702066091804386,-0.3215836241274625,1.8985507246376812,1.1020660918043848,1.4492753623188406,-0.07246376811594196,-0.7971014492753623,1.0,2.0,1.0,1.0,1.0,1.0,69.0,69.0
0022501011,2026-03-19,CLE,CHI,0,sequential_daily,2026-03-18,-0.44252476862253276,0.2652317959436883,-0.4050023595189991,4.633164926107346,-0.7355807789745419,-8.666666666666668,-10.633164926107346,-3.971014492753623,-0.46376811594202894,-0.7391304347826086,-1.0,1.0,2.0,-1.0,-1.0,0.0,69.0,69.0
0022501012,2026-03-19,LAC,NOP,1,sequential_daily,2026-03-18,-0.03315761700647215,0.48092220756206816,-0.2594429916140123,2.5343767414490546,-0.5538430088496813,-4.350724637681159,-2.5343767414490546,0.6780538302277432,-0.09710144927536235,-0.8761904761904762,0.0,1.0,1.0,0.0,0.0,1.0,70.0,69.0
0022501013,2026-03-19,PHX,SAS,1,sequential_daily,2026-03-18,0.689040109086613,0.8301334699440597,0.7614269780620775,-0.8857917357920817,0.6814511407967543,6.260869565217391,8.785791735792083,-2.0434782608695654,4.463768115942029,3.3768115942028984,0.0,2.0,2.0,0.0,0.0,-1.0,69.0,69.0
0022501014,2026-03-19,MIL,UTA,1,sequential_daily,2026-03-18,-0.01740226924850731,0.4899837887120907,-0.15001832155870673,6.436574023971199,-0.47378435208564146,-3.087595907928388,-1.6365740239711979,0.1234015345268542,2.4791133844842284,0.7828218243819267,-1.0,1.0,2.0,-1.0,0.0,1.0,69.0,68.0
0022501015,2026-03-19,PHI,SAC,0,sequential_daily,2026-03-18,-0.2792714216328557,0.3445582639227667,-0.606810089927855,12.95531263445709,-1.064362365625031,-9.159420289855072,-6.455312634457092,-2.01407867494824,-0.8380952380952378,-1.3850931677018634,0.0,2.0,2.0,0.0,0.0,0.0,70.0,69.0
0022501016,2026-03-20,NYK,BKN,0,sequential_daily,2026-03-19,-0.6793328964415661,0.17304168055216085,-0.9508907114743795,-5.681008060256438,-1.505353721135879,-15.832919254658385,-19.11899193974356,-2.786542443064182,-7.100621118012422,-0.6064182194616977,-1.0,2.0,3.0,0.0,0.0,0.0,69.0,70.0
0022501017,2026-03-20,GSW,DET,1,sequential_daily,2026-03-19,0.6981144785687894,0.83305955352503,0.8962334846677478,5.33377473219754,0.9314513721048365,7.217391304347826,9.566225267802459,1.4057971014492754,7.898550724637682,0.9565217391304348,-1.0,1.0,2.0,-1.0,-1.0,0.0,69.0,69.0
0022501018,2026-03-20,ATL,HOU,1,sequential_daily,2026-03-19,0.14929525326574491,0.5851048015432541,0.3828959396265997,-21.327312413867826,0.190353728491219,2.4038789428815006,-3.2726875861321734,-3.9889173060528558,10.538576300085252,2.42540494458653,0.0,2.0,2.0,0.0,0.0,0.0,68.0,69.0
0022501019,2026-03-20,BOS,MEM,0,sequential_daily,2026-03-19,-0.5724562177730854,0.2111297219894092,-0.7260837709107425,-1.3270599094994244,-1.1551826401565037,-10.346334185848253,-12.272940090500576,0.06415174765558396,-5.678388746803069,0.8706308610400681,0.0,2.0,2.0,0.0,0.0,0.0,68.0,69.0
0022501020,2026-03-20,POR,MIN,0,sequential_daily,2026-03-19,0.37665780476242106,0.7041807920697192,0.546743365964992,-3.942291267962617,0.46745369161246264,5.928571428571429,4.242291267962617,1.6857142857142857,-2.185714285714286,-2.157142857142857,0.0,2.0,2.0,0.0,-1.0,0.0,70.0,70.0
0022501021,2026-03-20,TOR,DEN,1,sequential_daily,2026-03-19,0.26194249968883637,0.6463754786140948,0.3073142155162174,-2.159594696132577,0.09821293946228632,2.0525210084033616,0.5595946961325771,-3.2634453781512605,2.9827731092436975,3.6768907563025213,0.0,2.0,2.0,0.0,-1.0,0.0,70.0,68.0
0022501022,2026-03-21,OKC,WAS,0,sequential_daily,2026-03-20,-1.011654112239986,0.0887155682488935,-1.4953036224099763,-1.6434919556800427,-2.180417459019838,-22.17391304347826,-20.456508044319957,-6.458385093167701,-2.959420289855072,-5.479917184265011,-1.0,2.0,3.0,0.0,0.0,-1.0,69.0,70.0
0022501023,2026-03-21,MEM,CHA,1,sequential_daily,2026-03-20,0.856044123885136,0.8777307644924488,0.7196523660480549,7.105065198988049,0.6109090823229728,6.7275362318840575,11.294934801011951,-3.363975155279503,9.515113871635611,0.6424430641821945,1.0,2.0,1.0,1.0,1.0,1.0,70.0,69.0
0022501024,2026-03-21,LAL,ORL,0,sequential_daily,2026-03-20,-0.02592535597759536,0.4850805956687167,-0.05623473515963545,0.3106104052636365,-0.34220291133019803,-0.4853002070393375,-1.8106104052636367,1.0753623188405796,-0.4832298136645963,-2.006211180124224,0.0,2.0,2.0,0.0,1.0,0.0,69.0,70.0
0022501025,2026-03-21,CLE,NOP,0,sequential_daily,2026-03-20,-0.20847127003692606,0.3822467322177493,-0.584890958153411,6.194906036124336,-0.9608875726665843,-7.933400402414486,-5.194906036124336,-1.2030181086519116,-1.1816901408450704,-0.17826961770623745,0.0,2.0,2.0,0.0,-1.0,-1.0,71.0,70.0
0022501026,2026-03-21,GSW,ATL,1,sequential_daily,2026-03-20,0.438724219392231,0.7330592578965759,0.3801435290721996,15.757821325722787,0.2568048338873416,0.8,5.142178674277211,1.3,0.9285714285714286,0.17142857142857126,0.0,1.0,1.0,0.0,0.0,0.0,70.0,70.0
0022501027,2026-03-21,MIA,HOU,1,sequential_daily,2026-03-20,0.24312192375503514,0.6364083263065733,0.41384064019984335,-6.930016964156755,0.24050351217669047,0.9732919254658383,-1.6699830358432464,-3.9175983436853006,8.860662525879917,-0.16501035196687375,-1.0,1.0,2.0,-1.0,-1.0,-1.0,69.0,70.0
0022501028,2026-03-21,IND,SAS,1,sequential_daily,2026-03-20,1.4216900935625,0.9635106258198194,1.8733322325529767,9.404170084435679,2.067407702116112,16.15714285714286,18.69582991556432,0.4714285714285714,8.528571428571428,2.5,-1.0,2.0,3.0,0.0,0.0,-1.0,70.0,70.0
0022501029,2026-03-21,LAC,DAL,0,sequential_daily,2026-03-20,-0.2351405084780066,0.367854751149385,-0.28289699359678094,-7.7392952051799195,-0.5846954723324462,-5.6571428571428575,-9.260704794820082,-1.3142857142857143,1.3142857142857143,1.457142857142857,1.0,3.0,2.0,0.0,1.0,1.0,70.0,70.0
0022501030,2026-03-21,PHI,UTA,0,sequential_daily,2026-03-20,-0.305012920687214,0.3312984526333964,-0.5049787609430849,7.179241802614173,-0.9055667685111792,-6.942857142857143,-5.079241802614173,-3.3571428571428568,0.8285714285714285,-1.114285714285714,0.0,2.0,2.0,0.0,-1.0,0.0,70.0,70.0
0022501031,2026-03-21,MIL,PHX,0,sequential_daily,2026-03-20,0.621039377309649,0.806900694444824,0.6997129374089059,8.967525064184462,0.5467786411747422,6.362111801242236,7.832474935815538,3.2648033126293994,3.189233954451346,-0.11449275362318856,0.0,2.0,2.0,0.0,0.0,-1.0,70.0,69.0
0022501032,2026-03-22,POR,DEN,1,sequential_daily,2026-03-21,0.3705295312733364,0.7012329091789709,0.5272872706548374,-3.1453876521353017,0.4097295068946218,6.19718309859155,4.545387652135301,0.7605633802816902,-1.6056338028169015,0.887323943661972,0.0,2.0,2.0,0.0,0.0,-1.0,71.0,71.0
0022501033,2026-03-22,BKN,SAC,1,sequential_daily,2026-03-21,0.21466824911272853,0.6211169742689973,0.22460876354511336,5.1063307406330205,0.04652001563489283,-0.969215291750503,1.5936692593669797,1.8299798792756539,-0.024547283702213374,0.2621730382293763,1.0,3.0,2.0,0.0,0.0,0.0,71.0,70.0
0022501034,2026-03-22,WAS,NYK,1,sequential_daily,2026-03-21,1.1722776170885778,0.9369834935126446,1.4835213718362839,4.597099867977738,1.6094379124341007,17.76498993963783,18.90290013202226,2.705432595573441,10.624949698189134,3.0378269617706235,1.0,2.0,1.0,1.0,1.0,1.0,71.0,70.0
0022501035,2026-03-22,MIN,BOS,0,sequential_daily,2026-03-21,0.45834598833800216,0.7418067904557256,0.4215508509723618,1.88297676364781,0.25157706780966493,3.639637826961771,5.41702323635219,0.3140845070422535,3.127967806841046,-0.33440643863179076,0.0,2.0,2.0,0.0,0.0,1.0,70.0,71.0
0022501036,2026-03-22,TOR,PHX,1,sequential_daily,2026-03-21,0.16387636522054605,0.5932312086265488,0.18163995560438417,0.29377984079249986,-0.05715841383994841,-1.085731781996326,-2.3937798407925,-0.3855888956929985,0.30720555215350065,-0.8803837517860786,-1.0,1.0,2.0,-1.0,-1.0,-1.0,71.0,69.0
0022501037,2026-03-23,MEM,ATL,1,sequential_daily,2026-03-22,0.7038309726401075,0.8348820934520647,0.8329707137543696,14.31322804434698,0.7574996724903944,4.552313883299799,8.686771955653018,1.2317907444668008,0.9058350100603625,-1.0843058350100605,0.0,2.0,2.0,0.0,0.0,0.0,71.0,70.0
0022501038,2026-03-23,LAL,DET,1,sequential_daily,2026-03-22,0.31630690266513056,0.6744372813658217,0.4219463003569079,-3.9061638530849816,0.3271117938616491,6.3358148893360156,5.506163853084981,1.8754527162977865,4.737625754527162,-3.1195171026156943,1.0,3.0,2.0,0.0,0.0,1.0,70.0,71.0
0022501039,2026-03-23,IND,ORL,0,sequential_daily,2026-03-22,0.8731390509132205,0.881892710705679,1.2419574965480773,7.40056377824831,1.3040562628829186,10.028169014084508,11.39943622175169,1.9742454728370222,5.791348088531187,1.5839034205231388,0.0,2.0,2.0,0.0,0.0,0.0,70.0,71.0
0022501040,2026-03-23,OKC,PHI,0,sequential_daily,2026-03-22,-0.34441845088438355,0.3115135522032599,-0.5482235802992139,-0.7720251831253542,-0.9722244058182081,-11.521126760563382,-11.127974816874646,-2.450704225352113,1.0140845070422537,-2.112676056338028,0.0,2.0,2.0,0.0,0.0,0.0,71.0,71.0
0022501041,2026-03-23,SAS,MIA,0,sequential_daily,2026-03-22,-0.3200981237570409,0.323648870579777,-0.4635565295621398,-0.8071885202713971,-0.8252571088370905,-4.225352112676056,-5.492811479728603,2.112676056338028,-3.1971830985915495,0.352112676056338,0.0,2.0,2.0,0.0,0.0,0.0,71.0,71.0
0022501042,2026-03-23,HOU,CHI,1,sequential_daily,2026-03-22,-0.33546068573646837,0.3159543802088187,-0.433575735252794,7.963284019931338,-0.7790658909142807,-8.5,-7.263284019931339,-0.24285714285714288,-9.942857142857143,-1.7428571428571429,2.0,4.0,2.0,0.0,2.0,1.0,70.0,70.0
0022501043,2026-03-23,TOR,UTA,0,sequential_daily,2026-03-22,-0.34582019608090375,0.310821733020561,-0.5841686342084975,3.3529092867860975,-0.9759602759002225,-9.207042253521127,-8.552909286786097,-3.3400402414486923,-0.12052313883299792,0.016901408450704203,1.0,2.0,1.0,1.0,1.0,0.0,71.0,70.0
0022501044,2026-03-23,GSW,DAL,0,sequential_daily,2026-03-22,-0.047045842242516185,0.4729446883466682,-0.2657247177422372,0.17955110242011418,-0.5286551469379545,-5.323943661971831,-4.979551102420115,-2.140845070422535,2.887323943661972,4.169014084507042,0.0,2.0,2.0,0.0,1.0,1.0,71.0,71.0
0022501045,2026-03-23,BKN,POR,1,sequential_daily,2026-03-22,0.7106960094154817,0.8370496776045739,0.9745371096171198,5.735203733595573,0.9659101522483352,6.95989827856025,9.264796266404426,-0.0033255086071986018,6.828247261345853,3.3570031298904537,0.0,1.0,1.0,0.0,0.0,0.0,72.0,71.0
0022501046,2026-03-23,MIL,LAC,1,sequential_daily,2026-03-22,0.591303697482179,0.7960077760137209,0.4644817111553374,3.3706716454250047,0.28483712031954955,5.777867203219316,9.529328354574996,1.149496981891348,2.804627766599598,3.0830985915492954,0.0,2.0,2.0,0.0,0.0,-1.0,71.0,70.0
0022501047,2026-03-24,SAC,CHA,1,sequential_daily,2026-03-23,0.9741918532239822,0.9040588642056401,0.9737409870253803,-2.4618373609607875,0.9835429588833225,14.028755868544602,16.861837360960788,-2.679381846635368,10.453247261345853,1.9264475743348983,1.0,3.0,2.0,0.0,0.0,0.0,71.0,72.0
0022501048,2026-03-24,NOP,NYK,1,sequential_daily,2026-03-23,0.6717015942743881,0.8244293722742578,1.123248678373213,-4.251150574725602,1.1290596054757034,10.48611111111111,8.351150574725603,0.3472222222222222,5.972222222222221,-0.986111111111111,-1.0,2.0,3.0,0.0,0.0,0.0,72.0,72.0
0022501049,2026-03-24,ORL,CLE,1,sequential_daily,2026-03-23,0.4745682749950083,0.7488961710288474,0.46830659545915865,-3.8271127088643304,0.3104621007836012,3.3239436619718306,4.12711270886433,0.19718309859154926,-0.2535211267605634,0.18309859154929575,2.0,3.0,1.0,1.0,1.0,1.0,71.0,71.0
0022501050,2026-03-24,DEN,PHX,0,sequential_daily,2026-03-23,0.0670301015181792,0.5385092125110404,0.06081330184647249,1.8550316286660533,-0.2047944126460128,-3.1527777777777777,-3.055031628666054,2.8055555555555554,-2.5555555555555554,-4.569444444444445,0.0,2.0,2.0,0.0,-1.0,-1.0,72.0,72.0
0022501051,2026-03-25,ATL,DET,0,sequential_daily,2026-03-24,0.4465968495380986,0.7365914695354038,0.7428692642576301,-6.039086051603306,0.6891867793438482,5.913536776212833,3.1390860516033063,0.23826291079812179,6.586854460093896,0.5342331768388107,0.0,2.0,2.0,0.0,0.0,1.0,71.0,72.0
0022501052,2026-03-25,LAL,IND,0,sequential_daily,2026-03-24,-0.6964931193051973,0.16746028972116664,-1.0748755967741461,-6.627707131420447,-1.6094379124341005,-10.319444444444445,-12.572292868579554,-1.0138888888888888,-6.416666666666667,-3.8055555555555554,0.0,2.0,2.0,0.0,0.0,0.0,72.0,72.0
0022501053,2026-03-25,CHI,PHI,1,sequential_daily,2026-03-24,0.5416881270558236,0.7768291822478542,0.6057096461361292,-2.583027927486352,0.48241603807195266,3.5866588419405323,2.783027927486352,4.270148669796557,-1.073356807511737,0.18427230046948356,0.0,2.0,2.0,0.0,0.0,-1.0,72.0,71.0
0022501054,2026-03-25,OKC,BOS,1,sequential_daily,2026-03-24,-0.05326621536585492,0.46937588195034086,-0.22206018333054076,-5.889354565586599,-0.5668137624577488,-4.094874804381847,-2.610645434413401,-3.98141627543036,6.903560250391236,-2.6345852895148667,1.0,3.0,2.0,0.0,0.0,0.0,71.0,72.0
0022501055,2026-03-25,MIA,CLE,0,sequential_daily,2026-03-24,0.44767957788848606,0.7370749015461877,0.5019504287806767,2.270837455706634,0.35774963506849794,1.5833333333333335,2.8291625442933657,-0.4027777777777779,0.08333333333333334,-0.8472222222222222,-1.0,1.0,2.0,-1.0,0.0,0.0,72.0,72.0
0022501056,2026-03-25,SAS,MEM,0,sequential_daily,2026-03-24,-0.8267463810674508,0.12969548446967508,-1.0861683742512134,-9.719762724631043,-1.5690216797372254,-11.287754303599375,-15.480237275368959,0.7967527386541471,-6.226917057902973,-1.2365023474178403,0.0,2.0,2.0,0.0,0.0,-1.0,71.0,72.0
0022501057,2026-03-25,WAS,UTA,0,sequential_daily,2026-03-24,0.3164214268751914,0.6744951801240996,0.42139949732983717,5.0967235163749764,0.29334780998745824,3.980633802816902,4.903276483625024,0.8759780907668231,5.049295774647887,2.7046165884194053,-1.0,2.0,3.0,0.0,0.0,0.0,72.0,71.0
0022501058,2026-03-25,HOU,MIN,1,sequential_daily,2026-03-24,0.2593423729323729,0.6450058055425646,0.2092713778667916,1.8058966768645854,0.02105340919783233,-0.054381846635367825,1.3941033231354143,2.1838810641627546,-7.998826291079811,-1.8951486697965572,1.0,3.0,2.0,0.0,0.0,1.0,72.0,71.0
0022501059,2026-03-25,DAL,DEN,1,sequential_daily,2026-03-24,0.8211100256556716,0.8688325547924096,1.1366239736834254,5.546718514981894,1.100539442858693,9.605974124809741,10.953281485018106,0.5985540334855404,1.7271689497716893,-0.4764079147640792,-1.0,1.0,2.0,-1.0,-1.0,-1.0,73.0,72.0
0022501060,2026-03-25,BKN,GSW,1,sequential_daily,2026-03-24,0.612138791425736,0.8036873298011102,0.94942522164722,-3.3300579517893576,0.9329315476253138,9.652777777777777,9.830057951789357,2.0972222222222223,1.625,0.41666666666666674,0.0,2.0,2.0,0.0,1.0,0.0,72.0,72.0
0022501061,2026-03-25,MIL,POR,1,sequential_daily,2026-03-24,0.5277828854164693,0.7712292048750415,0.4910519388744192,11.449367533142368,0.30744122243224314,3.975882693420799,7.850632466857632,-0.02064441443179632,7.411344781014856,3.6125795871117115,0.0,2.0,2.0,0.0,-1.0,-1.0,73.0,71.0
0022501062,2026-03-25,TOR,LAC,1,sequential_daily,2026-03-24,0.210381352593526,0.6187912767367871,0.02498138368497574,0.7315132512539453,-0.22884157242884728,-0.9014084507042253,1.2684867487460547,-2.4323161189358373,0.10367762128325508,2.4767214397496087,0.0,2.0,2.0,0.0,1.0,1.0,72.0,71.0
0022501063,2026-03-26,NYK,CHA,1,sequential_daily,2026-03-25,0.13866554572409995,0.5791510194895918,-0.18183998602958956,0.09711034649580341,-0.4838644300379705,-2.155821917808219,1.0028896535041962,-3.478310502283105,3.3546423135464236,1.2011035007610351,0.0,2.0,2.0,0.0,0.0,0.0,72.0,73.0
0022501064,2026-03-26,NOP,DET,1,sequential_daily,2026-03-25,0.7206268513901398,0.8401446379198163,1.339526214229604,-4.42967719205985,1.4312457489821568,11.35140791476408,8.32967719205985,1.8795662100456623,6.644025875190259,-0.966324200913242,-1.0,1.0,2.0,-1.0,-1.0,0.0,72.0,73.0
0022501065,2026-03-26,SAC,ORL,1,sequential_daily,2026-03-25,0.6826866714735036,0.8280605860412212,1.032475672252463,-3.0298544206466946,1.0250322531742524,11.299657534246576,11.229854420646696,1.2751141552511416,3.6230974124809743,1.6917808219178083,0.0,2.0,2.0,0.0,-1.0,-1.0,72.0,73.0
0022501066,2026-03-27,LAC,IND,0,sequential_daily,2026-03-26,-0.5745181786434221,0.2103400349109469,-0.6737441879894888,-5.191798832028973,-1.139834203209692,-10.178082191780822,-13.708201167971026,-0.5068493150684932,-4.506849315068493,-2.397260273972603,0.0,2.0,2.0,0.0,0.0,0.0,73.0,73.0
0022501067,2026-03-27,ATL,BOS,1,sequential_daily,2026-03-26,0.4265069911714551,0.7275184868260659,0.5368345661460716,-7.584983106508545,0.3958956570920137,5.3590182648401825,2.4849831065085457,-1.5582191780821917,5.372907153729072,0.38831811263318106,0.0,2.0,2.0,0.0,0.0,0.0,72.0,73.0
0022501068,2026-03-27,MIA,CLE,1,sequential_daily,2026-03-26,0.3459699655802461,0.6892521345271613,0.45636013230526984,1.4071428754789994,0.30247043934372336,1.095890410958904,1.4928571245210005,-0.3972602739726028,0.0273972602739726,-0.9452054794520547,0.0,2.0,2.0,0.0,-1.0,0.0,73.0,73.0
0022501069,2026-03-27,HOU,MEM,0,sequential_daily,2026-03-26,-0.32000786819361565,0.32369436434700244,-0.5887880348413497,-2.6066096765919546,-0.9726792486498019,-7.847222222222223,-8.093390323408046,2.6666666666666665,-11.402777777777779,-1.5694444444444444,0.0,2.0,2.0,0.0,0.0,0.0,72.0,72.0
0022501070,2026-03-27,CHI,OKC,1,sequential_daily,2026-03-26,1.1087970190271228,0.9277814651889368,1.395215401460861,-0.1589848678110828,1.4687816308628987,15.43093607305936,14.758984867811083,6.842465753424658,-2.3051750380517504,2.112633181126332,0.0,2.0,2.0,0.0,0.0,0.0,73.0,72.0
