replicate,log_loss,brier,auc,accuracy,games,home_win_rate,mean_probability,correct_games,expected_calibration_error,min_predicted_probability,max_predicted_probability,mean_predicted_probability,observed_home_win_rate,calibration_intercept_alpha,calibration_slope_gamma,delta_log_loss_vs_elo,delta_brier_vs_elo,delta_auc_vs_elo,delta_accuracy_vs_elo,delta_log_loss_vs_rank,delta_brier_vs_rank,delta_auc_vs_rank,delta_accuracy_vs_rank
827,0.4823105329653409,0.15965149070558396,0.8487208008898777,0.7472527472527473,91,0.6813186813186813,0.5689231830159783,68,0.13887447615153442,0.06816437655118983,0.9542478662684957,0.5689231830159783,0.6813186813186813,0.695888899553449,1.4198453304678131,0.00198144749001683,0.00013747055152502075,0.0,0.0,-0.011278955148112502,-0.0015568136969626167,-0.007786429365962189,-0.02197802197802201
828,0.45985006008430235,0.14338081950191775,0.8916666666666666,0.8192771084337349,83,0.5783132530120482,0.5294860550932686,68,0.1537942134439191,0.11618154536081363,0.9690462970709675,0.5294860550932686,0.5783132530120482,0.3061613410292051,1.8525259068135855,0.005025004571542424,0.0019308973619796832,0.0,0.0,-0.030326811299702106,-0.011990930052481197,0.013690476190476142,-0.03614457831325302
829,0.4721866646074466,0.1516360096221899,0.8608534322820037,0.7956989247311828,93,0.5268817204301075,0.5394829012730894,74,0.08180860631246217,0.06816437655118983,0.9690462970709675,0.5394829012730894,0.5268817204301075,-0.0975899261026702,1.217951086414082,0.002174231758458378,0.0007823111044653608,0.0,0.0,-0.03748788400645353,-0.014312732024189173,0.027829313543599188,0.0
830,0.4910394586719251,0.16307771962298423,0.8427350427350426,0.7474747474747475,99,0.6060606060606061,0.5400464484873182,74,0.10263982580137251,0.06816437655118983,0.9690462970709675,0.5400464484873182,0.6060606060606061,0.4107284968504669,1.1871994629504672,0.000807878726592437,-0.0001362682194349929,0.0,0.0,-0.020977678844256276,-0.005906143218723764,0.009401709401709257,-0.010101010101010055
831,0.48448802964448767,0.15715677193638097,0.8406766325727775,0.7864077669902912,103,0.6019417475728155,0.569898502482011,81,0.11326206526495793,0.06816437655118983,0.9690462970709675,0.569898502482011,0.6019417475728155,0.14266746884910128,1.270704316180593,0.002277174429055895,0.0007316668736137011,0.0,0.0,-0.029412398517466354,-0.01163439359544774,0.02006294256490959,0.0
832,0.49070847852821653,0.16098549908544518,0.8490566037735848,0.75,104,0.49038461538461536,0.4917576637701926,78,0.11521956237226091,0.11618154536081363,0.9690462970709675,0.4917576637701926,0.49038461538461536,0.015483648147597085,1.171590816374135,0.0015434980094314876,0.00032091810733070325,0.0,0.0,-0.019822443437113813,-0.004884325229859071,0.0036995930447649705,-0.028846153846153855
833,0.448154589284229,0.1408422404783643,0.880184331797235,0.8125,80,0.6125,0.5775773174116947,65,0.13016239907668892,0.06816437655118983,0.9328529855673348,0.5775773174116947,0.6125,0.11489396898982517,1.600450812409612,0.004516294532605936,0.0014228760809768815,0.0,0.0,-0.027546996603872498,-0.009934831694209056,0.013824884792626668,-0.012499999999999956
834,0.4829210295088189,0.15696979655922091,0.8578650014867678,0.7672413793103449,116,0.5086206896551724,0.4906772185834926,89,0.11567233725549056,0.11618154536081363,0.9542478662684957,0.4906772185834926,0.5086206896551724,0.1539973227597352,1.3446226273288906,0.0025947358972567836,0.0006524612961969212,0.0,0.0,-0.017891402671892265,-0.0041510608906230595,-0.00535236396074934,-0.025862068965517238
835,0.49253870779423803,0.16207666198264806,0.8405425219941349,0.7641509433962265,106,0.5849056603773585,0.5310953036210412,81,0.09550237322650623,0.06816437655118983,0.9690462970709675,0.5310953036210412,0.5849056603773585,0.33369068463686324,1.2191521974121635,0.0012213021898172527,0.00025688179308880343,0.0,0.0,-0.027588919151146807,-0.009700698285120407,0.015029325513196468,-0.009433962264150941
836,0.49297088712238285,0.16401650108942092,0.8240469208211144,0.7422680412371134,97,0.6804123711340206,0.5857206902546719,72,0.131847699855876,0.06816437655118983,0.9542478662684957,0.5857206902546719,0.6804123711340206,0.5468439106471087,1.1837921100098368,0.0011827616045723133,-6.706269322973024e-05,0.0,0.0,-0.016040539492989503,-0.0046563335661714556,0.003910068426197566,-0.010309278350515427
837,0.4970757061125643,0.16323920930509792,0.8426770969143851,0.7448979591836735,98,0.6020408163265306,0.5481674819190759,73,0.1310370942015503,0.06816437655118983,0.9542478662684957,0.5481674819190759,0.6020408163265306,0.29081608533689396,1.4292709810436426,0.0026688526712412286,0.00072375333680047,0.0,0.0,-0.009027953399792066,-0.0014965905092248488,-0.006084311169056944,-0.04081632653061218
838,0.4550821248846257,0.14787407346122503,0.897467320261438,0.7596153846153846,104,0.6538461538461539,0.5296525962143044,79,0.15534478781715652,0.13934558619367174,0.9690462970709675,0.5296525962143044,0.6538461538461539,1.0865911916991693,1.9441903712510344,0.0028995183937677305,0.0004584557693543545,0.0,0.0,-0.019703569010514788,-0.004291197598342261,-0.004084967320261312,-0.028846153846153855
839,0.46035625248901985,0.14700647555397178,0.8673780487804879,0.8089887640449438,89,0.5393258426966292,0.5431712923992804,72,0.06300361759482666,0.06816437655118983,0.9690462970709675,0.5431712923992804,0.5393258426966292,-0.04963675743761029,1.2549930049719358,0.0025717312703895656,0.0007533560710733245,0.0,0.0,-0.03696551805067927,-0.013561151675439448,0.023373983739837345,0.011235955056179803
840,0.4736406982930619,0.14930805331191863,0.894124847001224,0.8271604938271605,81,0.5308641975308642,0.511450363388753,67,0.17007860155323912,0.11618154536081363,0.8896677002969572,0.511450363388753,0.5308641975308642,0.11312183082460184,2.1363976712687163,0.005784136911194171,0.002139399530658004,0.0,0.0,-0.01662127097050653,-0.004998267156386599,-0.007343941248470154,-0.03703703703703698
841,0.4417959502508111,0.1404450361737897,0.8660037878787878,0.7959183673469388,98,0.673469387755102,0.593998121539334,78,0.10403746749870531,0.06816437655118983,0.9690462970709675,0.593998121539334,0.673469387755102,0.46891063616574186,1.4113749936929363,0.0032609867525161262,0.0008124092754537016,0.0,0.0,-0.036391007712862466,-0.013775502106575854,0.008522727272727293,0.010204081632653073
842,0.48485122939948155,0.15848066779817455,0.851063829787234,0.75,112,0.5803571428571429,0.5363907725008142,84,0.12165560411283544,0.06816437655118983,0.9542478662684957,0.5363907725008142,0.5803571428571429,0.26309865338030536,1.3043740562556445,0.0021652262566757563,0.00046229628074134776,0.0,0.0,-0.017168636344556343,-0.004684376261405915,0.0016366612111292644,-0.0267857142857143
843,0.4525060425914674,0.14431291530757656,0.8588140379185155,0.7980769230769231,104,0.6442307692307693,0.5948405857979493,83,0.10026457087692349,0.06816437655118983,0.9690462970709675,0.5948405857979493,0.6442307692307693,0.24599017487271269,1.3317369462789699,0.0029481641915690138,0.00081018679704703,0.0,0.0,-0.03415908188412303,-0.013116240787600986,0.01573215006050832,0.009615384615384692
844,0.43168224834530505,0.1361903535771042,0.8900862068965517,0.7888888888888889,90,0.6444444444444445,0.5795845125494882,71,0.12808266489487147,0.06816437655118983,0.9542478662684957,0.5795845125494882,0.6444444444444445,0.3960825172657145,1.5296902552049263,0.003988737744403836,0.0009442868608227906,0.0,0.0,-0.027367775308654196,-0.008595434097681709,0.0070043103448275135,-0.011111111111111183
845,0.4670128497368402,0.1492042817264196,0.8788416075650118,0.7831325301204819,83,0.5662650602409639,0.5176625646761376,65,0.11898424571891315,0.11618154536081363,0.9690462970709675,0.5176625646761376,0.5662650602409639,0.36725446720462834,1.6360333090793586,0.00377805664157832,0.0012238627267807944,0.0,0.0,-0.023543983538345026,-0.007407726494335742,0.0023640661938535423,-0.03614457831325302
846,0.49915721050080786,0.16423140791279048,0.8361436950146628,0.7452830188679245,106,0.5849056603773585,0.5399424663409785,79,0.12116097410000932,0.06816437655118983,0.9542478662684957,0.5399424663409785,0.5849056603773585,0.25584470492819944,1.2464226348674015,0.001688059070008019,0.0003599434479474861,0.0,0.0,-0.01490121208557671,-0.004221512824460927,0.0007331378299120228,-0.028301886792452935
847,0.4933242349879463,0.1624506372181658,0.851010101010101,0.75,116,0.6206896551724138,0.525783318336877,87,0.12978090101501927,0.11618154536081363,0.9690462970709675,0.525783318336877,0.6206896551724138,0.6363026796794644,1.4531451893594365,0.0016470053260764783,0.00036153615520281845,0.0,0.0,-0.018117579504513537,-0.005257444035433129,0.0028409090909091717,-0.03448275862068961
848,0.38908038468966794,0.11681035624431721,0.9514285714285714,0.8461538461538461,78,0.6410256410256411,0.5475464929435443,66,0.17848832345452137,0.12958208255420636,0.9261234339430072,0.5475464929435443,0.6410256410256411,1.2317607110256488,3.189326945852461,0.007113746674086263,0.0020153506676109517,0.0,0.0,-0.03231125876092816,-0.00956125438990918,-0.010000000000000009,-0.012820512820512775
849,0.418460541709274,0.1280740826105357,0.9129476584022039,0.8522727272727273,88,0.625,0.5463994962819833,75,0.16165501828916715,0.12958208255420636,0.9690462970709675,0.5463994962819833,0.625,0.6771186806459846,1.9672047415286742,0.005051532400706993,0.0017764381325343914,0.0,0.0,-0.048135142001869025,-0.018631503572909908,0.0181818181818183,0.0
850,0.41919164195766956,0.1320657723472399,0.8871527777777777,0.8,100,0.64,0.5994172598043517,80,0.09527472429089806,0.06816437655118983,0.9690462970709675,0.5994172598043517,0.64,0.21936970974673517,1.3192042910110204,0.0031996619300399542,0.000634895132278962,0.0,0.0,-0.04028951396417774,-0.01420733787137296,0.02256944444444442,0.020000000000000018
851,0.4640038523732373,0.14927118133075729,0.8777408637873754,0.782051282051282,78,0.5512820512820513,0.497327612935281,61,0.11093109793157979,0.11618154536081363,0.9542478662684957,0.497327612935281,0.5512820512820513,0.449522153585213,1.574324401670533,0.003400241344340582,0.0008205097589312482,0.0,0.0,-0.02243461766390753,-0.005822465663645138,-0.0026578073089701393,-0.02564102564102566
852,0.45885174897996683,0.1463062041279738,0.8732323232323231,0.797752808988764,89,0.4943820224719101,0.5023149541285494,71,0.08535177421706708,0.11618154536081363,0.9690462970709675,0.5023149541285494,0.4943820224719101,-0.012182919919543077,1.3226344520171875,0.0030622139426805806,0.000998660259183659,0.0,0.0,-0.033812113745154415,-0.011134722500166033,0.010606060606060508,-0.011235955056179803
853,0.5073168023626796,0.1673266203371837,0.8536306460834763,0.7325581395348837,86,0.6162790697674418,0.5228312392961466,63,0.17454216068279682,0.1603105890067705,0.9690462970709675,0.5228312392961466,0.6162790697674418,0.6238230869581122,1.832367896207151,0.0029553155361211614,0.0009303593938728705,0.0,0.0,-0.003998883542538967,0.0008184191235259819,-0.018867924528301994,-0.06976744186046513
854,0.443988407733727,0.13996950883036227,0.8782161234991425,0.8255813953488372,86,0.6162790697674418,0.574048058807725,71,0.10383363296124748,0.06816437655118983,0.9690462970709675,0.574048058807725,0.6162790697674418,0.22095115797183526,1.4439964709890765,0.003686256567309365,0.0011076502019366774,0.0,0.0,-0.03616121062626715,-0.013456796368241042,0.01658090337335627,0.011627906976744207
855,0.40623726642711555,0.12472296775389054,0.8918495297805643,0.8210526315789474,95,0.6947368421052632,0.6228516193387746,78,0.16667666695197397,0.06816437655118983,0.9690462970709675,0.6228516193387746,0.6947368421052632,0.35816973949754527,1.6156724133309315,0.004893688078493275,0.0013907477874649382,0.0,0.0,-0.04184609045332466,-0.016036595103426574,0.01567398119122243,0.010526315789473717
856,0.4883497835436401,0.15849368803620298,0.837948717948718,0.7818181818181819,110,0.5909090909090909,0.5663446488487361,86,0.12193811844135108,0.06816437655118983,0.9690462970709675,0.5663446488487361,0.5909090909090909,0.11599180498742179,1.2095818502304756,0.0017396452665591755,0.0007331668236028877,0.0,0.0,-0.03613093673183798,-0.01505274370062104,0.024273504273504276,0.0
857,0.45754931820823525,0.14697586740644217,0.8750000000000001,0.7755102040816326,98,0.5510204081632653,0.5372773184528881,76,0.10763449247254148,0.06816437655118983,0.9542478662684957,0.5372773184528881,0.5510204081632653,0.07787761470999795,1.345378935102275,0.0030714931377155974,0.0007139507864871164,0.0,0.0,-0.024338552294563,-0.006941562824861275,0.005050505050505194,-0.010204081632653073
858,0.46770463812174573,0.14786949555719675,0.8688372093023256,0.8279569892473119,93,0.5376344086021505,0.516695940714749,77,0.1258064274953272,0.11618154536081363,0.9690462970709675,0.516695940714749,0.5376344086021505,0.1357084696830834,1.4843594285632506,0.0037465131471099977,0.0013723083663204905,0.0,0.0,-0.03247571695920842,-0.012256055193461901,0.013953488372092981,-0.010752688172043001
859,0.4158772665170412,0.13117254724277683,0.931899641577061,0.7764705882352941,85,0.6352941176470588,0.5331559752474915,66,0.17897642071795522,0.13934558619367174,0.9690462970709675,0.5331559752474915,0.6352941176470588,1.2435226022586596,2.4388202775107923,0.004511990926690634,0.0009575711773842366,0.0,0.0,-0.02625867206584026,-0.006031351389097606,-0.005376344086021501,-0.02352941176470591
860,0.4655757863717929,0.14871704806207545,0.8601626016260163,0.813953488372093,86,0.47674418604651164,0.5075141540340943,70,0.10524306564183318,0.11618154536081363,0.9690462970709675,0.5075141540340943,0.47674418604651164,-0.19552832684131125,1.2030261489209084,0.002394116480036068,0.0007368821941904913,0.0,0.0,-0.03499828803602417,-0.012055443028921004,0.016260162601626105,0.0
861,0.48256475703202084,0.1566792677115067,0.8470017636684304,0.7916666666666666,96,0.5625,0.5742862879926798,76,0.07250059204219925,0.06816437655118983,0.9690462970709675,0.5742862879926798,0.5625,-0.10137467662141472,1.1131775392606253,0.0009945062800156834,0.0003460379918706902,0.0,0.0,-0.04038937485042593,-0.016460763043216614,0.033068783068783025,0.02083333333333326
862,0.5020700338622002,0.16624849531757843,0.8349726775956283,0.7452830188679245,106,0.5754716981132075,0.5283382351370675,79,0.11198103334162134,0.06816437655118983,0.9690462970709675,0.5283382351370675,0.5754716981132075,0.2814276725353914,1.2802761198870236,0.0016904245407565188,0.0003712353634081622,0.0,0.0,-0.015076152061435533,-0.0037856938887686487,-0.00036429872495447047,-0.028301886792452935
863,0.4595447812010461,0.1475782715288644,0.8838362959900785,0.78,100,0.59,0.5190681170549695,78,0.14118633564367405,0.12958208255420636,0.9690462970709675,0.5190681170549695,0.59,0.6011204284944187,1.8078027806836614,0.0035680655229800573,0.0011300281344822638,0.0,0.0,-0.027561655553234088,-0.008588348573778992,0.0008267879288962332,-0.030000000000000027
864,0.4783541952015372,0.15412647820265868,0.8617021276595744,0.8024691358024691,81,0.5802469135802469,0.5197994083961776,65,0.14389022648935304,0.11618154536081363,0.9542478662684957,0.5197994083961776,0.5802469135802469,0.4038159436323079,1.6035085896869048,0.003582508218058056,0.0010567521346071251,0.0,0.0,-0.018627917202953315,-0.005326416839833453,-0.007509386733416834,-0.024691358024691357
865,0.4523430909212336,0.1461855010224673,0.8722222222222223,0.78125,96,0.625,0.5737069977275262,75,0.08911027333753198,0.06816437655118983,0.9690462970709675,0.5737069977275262,0.625,0.2957108668206489,1.3727007188688098,0.002943064046710908,0.000613126244342399,0.0,0.0,-0.029336574219466394,-0.009434198814752354,0.010648148148148295,0.01041666666666663
866,0.4588889212248449,0.14791928675635393,0.8646103896103896,0.7894736842105263,114,0.6140350877192983,0.572455383196258,90,0.10296852331584853,0.06816437655118983,0.9690462970709675,0.572455383196258,0.6140350877192983,0.21933387497433757,1.3384412422990664,0.002816753509869041,0.0006802464742017011,0.0,0.0,-0.029005283512167856,-0.009908416622564725,0.012987012987012991,0.00877192982456143
867,0.47728440602989053,0.15438286373406943,0.8557692307692307,0.7931034482758621,87,0.5517241379310345,0.5554009830367317,69,0.08636862765979103,0.06816437655118983,0.9690462970709675,0.5554009830367317,0.5517241379310345,-0.053837724646091684,1.2130021177579868,0.0020409644387669457,0.0006052198669803666,0.0,0.0,-0.029877571105582867,-0.010769209828184467,0.021901709401709324,0.0
868,0.48684280242041483,0.16020019671548197,0.8500506585612969,0.7454545454545455,110,0.5727272727272728,0.5263267459600929,82,0.104512123228938,0.06816437655118983,0.9690462970709675,0.5263267459600929,0.5727272727272728,0.29774549647672915,1.347234887914199,0.002167694265807263,0.00045768812343657816,0.0,0.0,-0.016541604551755518,-0.0038035536446467955,-0.0020263424518743856,-0.027272727272727226
869,0.49387161970844096,0.16150661660008744,0.842929292929293,0.7865168539325843,89,0.5056179775280899,0.5228270690850161,70,0.10754793716735551,0.06816437655118983,0.9690462970709675,0.5228270690850161,0.5056179775280899,-0.11188441567336094,1.1477213427021398,0.0014843992414634855,0.00043269296757736386,0.0,0.0,-0.02926520626363638,-0.01033345401184016,0.025757575757575757,0.0
